""	"logFC"	"P.Value"	"adj.P.Val"
"FAM213A"	-0.0876795054024209	0.418337754786122	0.518596426091499
"LRRC40"	0.0897510861745596	0.41886235284925	0.519190825949598
"LYPLAL1"	0.0846987217408008	0.419198249452403	0.519504688741668
"NAA20"	0.0708576951362483	0.419205842761653	0.519504688741668
"BCL7B"	-0.0800569382072398	0.419483150842792	0.519792375436013
"DDX41"	-0.0774810416813336	0.419592570107911	0.51987198722919
"SMCR8"	-0.128183900904422	0.419690407426934	0.51992074476758
"ETV6"	0.130430398130425	0.419744271205917	0.51992074476758
"PTRH1"	-0.12492319439982	0.419767448117157	0.51992074476758
"PAN3"	-0.0890972586813303	0.419993025043952	0.520144164987716
"QRICH1"	-0.0728393191645704	0.420060796756931	0.52017212286158
"C4orf52"	0.100193954527899	0.42016807251233	0.520248988331835
"CNOT7"	-0.104573149852408	0.420530743855331	0.520642032167707
"PSG5"	-0.0926311365257595	0.421380987163114	0.521638569566557
"TRIM4"	-0.137473488936355	0.42167720682264	0.521894111011048
"TSPAN3"	0.11217313115006	0.421678107419562	0.521894111011048
"AHSA1"	-0.0694106499315339	0.421812001299635	0.522003690640592
"EXOC5"	-0.0756907758720189	0.42207322188804	0.522270799990265
"GNAI2"	0.129619993153367	0.422193090554211	0.522329639582564
"NUDT21"	0.07476087082844	0.42221154201378	0.522329639582564
"LGALS1"	-0.162321480104422	0.42239894831316	0.52250531987706
"ST3GAL5"	-0.1485471793262	0.422527338031733	0.522607967050749
"PMS2"	0.0823065500659705	0.422741932023262	0.522817203487613
"TPT1"	0.125991218276027	0.422989105935978	0.523066683165056
"SAAL1"	0.07115752963107	0.423044745349829	0.523079283866693
"CLSTN1"	0.0830448024608703	0.423215685874329	0.523234432133168
"TTC14"	-0.214370761524335	0.423364071443496	0.523328851901346
"PHKB"	-0.0834431155716162	0.423382999396423	0.523328851901346
"ZNF292"	0.0929035262102103	0.423497689693872	0.52341440192083
"GPRC5A"	-0.112411383678193	0.423692041081572	0.523598378697285
"SOST"	0.33621807433671	0.424071693775188	0.524011286628585
"CHD7"	0.076623476562431	0.42425119964909	0.524121747920213
"MAEL"	0.154180286716275	0.42425216818357	0.524121747920213
"RNF34"	0.0738755476409434	0.424406872355371	0.524256594820002
"SLC30A9"	0.0683267413314397	0.424510386499965	0.524279847909433
"C20orf111"	-0.0696988101680081	0.424534453349102	0.524279847909433
"RRP9"	-0.109808836572189	0.424599998991395	0.524279847909433
"FANCA"	0.0973873844267157	0.424607912274205	0.524279847909433
"ZNF493"	-0.0806616485926552	0.424807059384795	0.524469475054666
"E2F7"	-0.0682557195293771	0.42514265854533	0.524746614195112
"HMG20B"	0.0923837961315774	0.425165869493401	0.524746614195112
"ESCO1"	-0.111617770532881	0.425168318478531	0.524746614195112
"USP35"	0.0823884136187742	0.425304431076244	0.524858320529326
"FAM179B"	0.0696851617688408	0.425383155837548	0.524899189507274
"RBBP8"	-0.138305925614754	0.425547832475021	0.525046098194148
"KIAA1143"	-0.0819963359185847	0.425912945274647	0.525440249455024
"ANXA2"	0.090032598128202	0.426033531385623	0.52553268089144
"WASF1"	-0.0678669373040748	0.426082844219261	0.525537182951396
"SLC35E1"	0.0971842106248886	0.426342866897469	0.525761249996506
"EPS15L1"	0.0719390230411241	0.426355873335424	0.525761249996506
"CENPB"	-0.0737233041430843	0.42648330688729	0.525847303116943
"PTP4A1"	0.088309559086893	0.426517036631911	0.525847303116943
"USP47"	0.0708038485109546	0.426594812516196	0.525886857031802
"ATG16L1"	0.0831854773377092	0.427271902685187	0.526625890487008
"ROCK1"	-0.113408121714142	0.427285825472906	0.526625890487008
"ZNF844"	0.129476403202685	0.427354577858641	0.526654228137392
"ZNF32"	-0.139340686408036	0.427588672318852	0.526886298684975
"KIAA1024"	-0.0779863938515448	0.427800044954701	0.527057628556653
"RPS16"	0.0842146470368359	0.427819303673321	0.527057628556653
"TYMS"	0.0804832335273096	0.428532829944601	0.527880160530067
"ARIH2"	-0.0717484728663003	0.428692522138551	0.528020359299292
"FASN"	0.378897285560801	0.428762388214873	0.528049901119848
"BET1"	0.0853080486010747	0.429063770930972	0.528364534522208
"EBNA1BP2"	0.0811545595948751	0.429471178835753	0.52875524076442
"DBF4B"	0.0714808932454432	0.429472933414354	0.52875524076442
"PEX12"	0.0682174740868593	0.429667652028797	0.52889225503505
"RAB8A"	-0.079851078068625	0.42967613038298	0.52889225503505
"ZNF253"	0.10604756161009	0.429722140814475	0.528892323669532
"PADI1"	-0.0848433997799551	0.429827277259643	0.528965155472758
"CPSF7"	-0.0741763674055909	0.430772458997382	0.530071659424877
"CYP2S1"	0.15150860513045	0.431049829632616	0.530356263549474
"CC2D1A"	-0.0753543628310851	0.43113733147904	0.530407220522959
"NCKIPSD"	0.0818370251598388	0.431464081538217	0.530752470545462
"RPS28"	-0.106860494425163	0.431744427319405	0.531040570056538
"TMEM30A"	0.0962461560809746	0.432007188949703	0.531285913873528
"EBPL"	-0.104191442341516	0.432036221039391	0.531285913873528
"NCOA3"	0.0832285712502818	0.432104893967455	0.531313592379428
"ARFGAP1"	-0.083621725675993	0.432512955502665	0.531758530592904
"VPS53"	0.0887218725227754	0.43269510992288	0.531925659058153
"RELT"	0.11504208598146	0.432833038907462	0.532023420444028
"MCRS1"	-0.0682234718589489	0.432867087413144	0.532023420444028
"CLIC5"	0.13472732099701	0.433109879629347	0.532264987149402
"PKMYT1"	0.0714863383236803	0.433751665383623	0.532935757305406
"POC1A"	-0.0694212960672598	0.433783971670352	0.532935757305406
"IREB2"	0.0851608491679601	0.433794610690506	0.532935757305406
"PGGT1B"	-0.0813122667656501	0.433899712406453	0.533007982718098
"RPS13"	0.0833908906613399	0.434014948604646	0.533092640714073
"NDRG1"	0.384249870013295	0.434212619976266	0.533278523456072
"HACE1"	-0.0871124362417648	0.434308435729385	0.533303984306727
"LOC643406"	-0.0976273884377195	0.434363371877812	0.533303984306727
"CENPI"	-0.0684774075847336	0.434372365009232	0.533303984306727
"RUVBL2"	0.0720759240595905	0.434632953112983	0.533567003453581
"WWOX"	0.0720852430548997	0.434734910639448	0.533635248138802
"SPRYD3"	-0.0836526992470885	0.434808217947879	0.533668313998308
"TP53BP1"	0.11862102101123	0.435314137973501	0.53423228982054
"PRKAA1"	0.0768617329005892	0.435493517956112	0.534395447079315
"GNA11"	-0.0811410226108293	0.43572272777986	0.534619709383626
"TBC1D20"	-0.0696068754889998	0.435818317480243	0.53467999316492
"DICER1"	-0.0727363074575713	0.436084832742812	0.53494994031518
"RARA"	-0.0927703823902748	0.436381799182472	0.535257180730158
"C6orf70"	0.0664441114019656	0.4367166641274	0.535610836257699
"TAB2"	-0.0754206810162534	0.437008275254611	0.535911373458212
"THADA"	-0.0881746566445099	0.437191454382544	0.536078888609492
"TLR4"	0.130771420412754	0.437540966369137	0.536450301687696
"CCDC91"	0.0666597777738955	0.437595948783317	0.536460563969663
"CALM3"	-0.0700872412422235	0.43797209777647	0.536821148249013
"AVL9"	0.0928549085099863	0.437983367977951	0.536821148249013
"PIGW"	0.13771216592603	0.438352322458861	0.537171845836608
"ALG13"	-0.0736467420151952	0.438387295950545	0.537171845836608
"MRPL44"	-0.0670620842265501	0.438454727088641	0.537171845836608
"MED15"	-0.0749867611142419	0.438516571934392	0.537171845836608
"CMTM4"	-0.105546344719224	0.438526493699323	0.537171845836608
"SPATS2"	-0.0789530021573093	0.438549540662157	0.537171845836608
"TADA2A"	-0.0657141204031042	0.438730041664176	0.537335750719698
"RELL2"	0.12885172647181	0.438889020593003	0.537473264312074
"FAM216A"	0.105142841843974	0.439089642438509	0.537647976250091
"TMEM104"	-0.0876778823358242	0.439168670347182	0.537647976250091
"MUC1"	0.26120861627021	0.43917183288966	0.537647976250091
"SAMHD1"	-0.0658782986043196	0.43936123948532	0.537769069235215
"AHCYL2"	-0.0817846348271445	0.439364198281234	0.537769069235215
"TCP1"	0.066884369475753	0.439550035256148	0.537939318987984
"DYNLL1"	0.071601815546531	0.439968252042503	0.538393898219794
"GBP2"	-0.222518355773635	0.440161016950723	0.538572522228989
"PDE4D"	0.123349565251609	0.440448475780931	0.5388669615991
"AIM1L"	-0.148962755701375	0.440708062948004	0.539076819344595
"ZNF558"	0.0828894381901648	0.440713684352532	0.539076819344595
"EGLN1"	-0.0918098813162835	0.441293652907845	0.539728868365184
"TCEANC2"	0.0766650145030896	0.441352388644828	0.539743347244004
"TIGD6"	-0.0812948619910896	0.441447976071541	0.5398028853174
"NFAT5"	-0.0833291647843959	0.441574703741681	0.539900485006162
"FAM173A"	-0.10563719015553	0.441758628957677	0.540067990298907
"SEC13"	-0.106687393807101	0.441975649856863	0.540275916537721
"TTC7A"	-0.0904351447104297	0.442249053355032	0.540552714004149
"PIGQ"	-0.119165877580619	0.442385726300417	0.540662347243443
"LOC100507246"	0.208310754482429	0.442457787280512	0.540692999979976
"SYMPK"	-0.0689652535142935	0.442589676451858	0.540796749791319
"LYSMD4"	-0.0835828499492246	0.442770897446685	0.540960749332685
"HIRA"	0.0723198075512892	0.443320850711093	0.54150009048393
"MICAL1"	-0.0910268987513758	0.443326353431985	0.54150009048393
"RBM4B"	0.0998106822613694	0.443376650838781	0.54150009048393
"NEK2"	-0.084051407215183	0.443400543289648	0.54150009048393
"TOP1"	-0.088643312421115	0.443592699285536	0.541677281281404
"RBM47"	0.122205845872525	0.443799909643766	0.541872815625939
"TMEM128"	0.0730504305867798	0.444122425472346	0.5421780946369
"ZNF225"	0.0674547465356099	0.444144154682135	0.5421780946369
"KIAA1919"	-0.11918014311958	0.444827986773558	0.542955276251658
"MMGT1"	-0.0783625079841936	0.4451896755148	0.543339127836674
"POLR3H"	-0.103605794429739	0.445607356867411	0.543753579484268
"RPL36"	-0.089149692508423	0.445623751993711	0.543753579484268
"PLAA"	-0.0685581895952012	0.445846368992711	0.543967545927819
"ARHGEF1"	-0.0749160722557791	0.446021684617637	0.544123761740978
"ZC3H7A"	-0.0649568179305389	0.446102103047184	0.544164186960258
"SMCR7L"	-0.0774807475911006	0.446404479413739	0.544475323608809
"CCT4"	0.0690450373555951	0.446686686121739	0.54476179618259
"PLEKHA4"	-0.0751505677366398	0.446739590086591	0.544768588928436
"ZNF613"	-0.0721099936053347	0.44700280538455	0.54503181345172
"PGAM1"	-0.133700603127528	0.447419803841081	0.545482470593961
"PREP"	-0.0832356034507811	0.447587809339245	0.545629498748583
"MLH3"	0.0796715413011153	0.44789513001425	0.545946309185978
"RPS6KB2"	0.130299339961591	0.447951231833731	0.545956870398646
"MYO9A"	0.0930937918640007	0.448202336102596	0.546205070542648
"NUBP1"	-0.0678894662328098	0.448818966931923	0.546825080650635
"FILIP1L"	-0.187838480098705	0.448840790882015	0.546825080650635
"NDUFA11"	-0.110148090295073	0.448853639491402	0.546825080650635
"RGS10"	-0.095752510766296	0.449009781108044	0.54695740588193
"MMP15"	-0.0937558534519951	0.449357833050376	0.547323452278207
"KCNJ14"	0.14998784748418	0.449547650612329	0.547496710147862
"SZT2"	-0.0703356770956951	0.450612609603893	0.548735638972723
"POLR2D"	0.121229902645582	0.45078259887203	0.548884567331591
"SLC30A7"	-0.0637771167321404	0.451527401534406	0.549702442591904
"DNLZ"	0.112324796911071	0.451549821206348	0.549702442591904
"STAG3L2"	0.20317473442735	0.451841932386491	0.549999873065693
"PLP2"	-0.0698155989048601	0.451970455751269	0.550098136129585
"ASPHD1"	0.14554981112594	0.452157913695486	0.55026810074245
"CCDC94"	-0.0678722864408003	0.452282505559853	0.550361530607776
"TUBA1C"	-0.0710152158593154	0.452420436699449	0.55047117094555
"HAUS4"	-0.0736035014466605	0.452656729411665	0.550670137749296
"ZC3H7B"	0.0740517518896269	0.452679657072386	0.550670137749296
"NAPA"	-0.06399158051416	0.452822285360234	0.550756129147961
"LAMB2"	-0.0667308639009541	0.452846055272149	0.550756129147961
"PLEKHA3"	0.065559007143519	0.452921430095519	0.550789596256269
"RPS27"	-0.141251690950901	0.453217364325405	0.551091246277981
"GPS1"	0.071012233124466	0.453357190576299	0.551203032573698
"TXNL4A"	-0.0815822341983088	0.453566383598207	0.551361087704133
"ZNF595"	0.0864572727478703	0.453583002726799	0.551361087704133
"CAPG"	-0.149342719359995	0.453913601336425	0.55170468241429
"HDAC9"	0.0845035794518347	0.454078029251599	0.55184625540197
"GFOD1"	0.195466527593985	0.454232079506283	0.55197518773496
"NDUFAF1"	-0.0744275448008489	0.454946961089281	0.552785533696848
"MCM5"	0.0661199854892649	0.455200005042283	0.553034609736264
"VAT1"	0.0977236245365347	0.455552877754762	0.553404905011564
"HDGFRP3"	-0.0818939941620949	0.455608401393379	0.553413941069804
"PCCA"	-0.0647252170130401	0.455705324275421	0.553473256340842
"MAP2K2"	-0.0715735516953639	0.455825823468576	0.553561190492756
"ITFG3"	0.0811291767714097	0.456335756862527	0.554088528102065
"LDHA"	0.161592701615852	0.456356343546744	0.554088528102065
"FAHD2A"	0.0795032348560656	0.456466641038641	0.554163984357988
"C2CD2L"	-0.0684895456938754	0.456530758222549	0.554183366352001
"AIM1"	0.146682195820989	0.456727175570114	0.554363326685978
"SMARCB1"	0.0732123519848979	0.456994914087851	0.554629807680805
"NSMCE2"	0.0885424423575203	0.457226445027044	0.554852293949415
"ZNF148"	0.0690065655342158	0.457351810448455	0.554945913173566
"RNF138"	0.118330647909884	0.457654218963996	0.555242537810821
"DNAJC15"	0.064662005436765	0.457692758381376	0.555242537810821
"TCTA"	-0.0731912159573831	0.45792873062868	0.55547025303599
"KIAA2026"	-0.0802959556975744	0.458238124414034	0.555786971638858
"FAM110A"	0.0629460738863292	0.45856547489433	0.556125400480385
"ZNF766"	0.0725913938635845	0.458794523195987	0.556344554574082
"PDIA3"	0.0811387262153556	0.459154524628769	0.556722442472873
"MON2"	0.0662000245773244	0.459254357117224	0.556784830513234
"CARS"	-0.10172404741155	0.459559995063775	0.55709669087729
"FAM123B"	0.15882256787691	0.45966995776123	0.557171305305319
"ANKS3"	-0.0867061974978998	0.46005785659639	0.557582758168476
"TACO1"	-0.0673330448634797	0.460180812603687	0.55760102660043
"POLR1D"	-0.0701293796600302	0.460184974772568	0.55760102660043
"PODXL2"	-0.103367260081951	0.460218277146362	0.55760102660043
"RPP40"	0.0989538969499453	0.460424477772236	0.557792138387438
"RPS18"	0.071015085742399	0.460552949545025	0.557868901107382
"C19orf10"	-0.0663659526985709	0.460584785674024	0.557868901107382
"ATG12"	0.0863701141315198	0.460789499373073	0.558058123569893
"PMAIP1"	-0.091323914657365	0.460851327048544	0.558074276410111
"C16orf74"	0.19890142852217	0.461289803318409	0.558546485680333
"KATNAL1"	0.0683068127344244	0.461374843338392	0.558551244733658
"TIMM9"	-0.0882797379067783	0.461390797087748	0.558551244733658
"UBOX5"	-0.0846415719440801	0.461644466195145	0.558799554211183
"VSTM4"	0.17252439752907	0.461722875867523	0.558835690226031
"AKAP1"	-0.103226369022189	0.461857899486464	0.55894033282752
"SUFU"	0.142612756937965	0.462243480412288	0.559348145943121
"BNIP3L"	-0.204110643880796	0.46261324429841	0.559736735558284
"PRKRIR"	-0.079616707691109	0.462854401033849	0.559912243282465
"DALRD3"	-0.0670903424686946	0.462865787902279	0.559912243282465
"ZNF528"	-0.06939728866789	0.462904248399744	0.559912243282465
"ABCD1"	-0.144056098876654	0.463172862002007	0.560130438931624
"PIP5K1C"	0.0677313406729612	0.463181978218113	0.560130438931624
"EXOG"	-0.107850649360435	0.46352230780203	0.560483109948893
"TBC1D12"	0.106780280549027	0.463664531690147	0.560596186072266
"CCDC61"	0.0871499054248903	0.464202810712623	0.561188040807939
"TNFSF15"	0.14877718497926	0.464458037063773	0.561437616696457
"EIF3G"	-0.0717875223102133	0.464571719299089	0.56151605937967
"PAQR8"	-0.120364471852971	0.464832892058457	0.561772734926051
"STOML1"	-0.0892554724433592	0.465094910131287	0.562030378066042
"SLC25A42"	0.0987892910757444	0.465422761571043	0.562367513167573
"CLCN7"	0.0917543537232044	0.465472301487391	0.562368330654879
"ZC3H3"	0.0796001213299204	0.466052417704295	0.563006431681481
"UBA3"	-0.0659302545562328	0.4660982953394	0.563006431681481
"ERF"	0.0710443212517227	0.466539877280898	0.563480685027374
"SC5DL"	0.195078105309766	0.466651715240591	0.563556620220772
"MFSD7"	0.10983221562554	0.466718873371642	0.563573956338404
"KATNA1"	-0.0668715042598347	0.466764006587685	0.563573956338404
"GPR137C"	0.128584624867095	0.466932872458939	0.563718706506864
"RPL10A"	-0.0639957979307155	0.466996418168852	0.563736288725123
"DEM1"	-0.0835353328091841	0.467839090663976	0.564694294121835
"NOA1"	0.0638219483246418	0.468083116305774	0.564929591606874
"LPGAT1"	0.0797007570069184	0.46825292977304	0.565075282453384
"SAFB2"	0.081943276149766	0.468329989330402	0.565109021514321
"PLIN3"	-0.13238878329271	0.468553492749439	0.565319441037141
"PTPN23"	-0.0717180201995857	0.46887236537708	0.565644869300295
"C1orf43"	-0.0881225019862661	0.469293879949857	0.566094043008375
"FAM208A"	0.10272501290417	0.469451623405063	0.56618838069893
"ZNF598"	0.0754401281266954	0.469470476758179	0.56618838069893
"C20orf7"	-0.110187833581205	0.469588291089632	0.566271127635223
"CCRL2"	-0.130793252754171	0.469688666614437	0.566332830179733
"PEX5"	-0.0673703569559292	0.470289778786279	0.566998225859134
"EMD"	0.0634884363112036	0.470348454277051	0.567009569527033
"RFNG"	0.0731950881827048	0.470546133082265	0.567188463096333
"SLC10A3"	-0.0716903063632452	0.470672414262487	0.567281266703002
"NKRF"	0.0779114004926198	0.470779160735577	0.567350508995368
"HRH1"	0.0768930400933439	0.471048367848298	0.567615502624443
"PBXIP1"	-0.158144808553355	0.471762388590217	0.568416387173871
"ANXA2P2"	0.0901197885989014	0.47194551298777	0.56857750538849
"TOP3B"	-0.0938452557976799	0.472123850596223	0.568732823582994
"LOC100288778"	-0.0854294386195256	0.472217154966318	0.568785686709299
"NR2F6"	-0.0868049064869298	0.472309067655112	0.568836862666668
"CTBS"	0.0710701901964903	0.472421474359354	0.568912707795522
"LONP1"	0.0606586548911343	0.472535984294086	0.568991069600401
"C17orf103"	-0.13436669254055	0.47273563827119	0.569171928116239
"CDK5RAP1"	0.0902805244790343	0.472806038153698	0.569197143630848
"UBE2F"	-0.0842890049093654	0.472979995982857	0.569304148004796
"AARS"	-0.0784645819724012	0.472993853785895	0.569304148004796
"FAM115C"	-0.24902689223853	0.473779022507604	0.570189560811462
"TRMT1"	-0.156883537985849	0.474412387239431	0.570892112582457
"UCP2"	-0.0958775406813119	0.474633069660936	0.571063301467948
"NDUFA2"	0.0744040941813253	0.474653883208132	0.571063301467948
"ZSCAN22"	-0.06984943538786	0.474802986797413	0.571182980563544
"ATP5SL"	0.0657084952898712	0.475050390915199	0.57139864544007
"RIBC2"	-0.0611033392203197	0.475081556887308	0.57139864544007
"EXOSC5"	-0.0726690014514002	0.475668970646022	0.572045369191752
"NT5DC1"	0.069100846409496	0.475774300450649	0.572112258268365
